PROJETO-ID,PROJETO
1332,3054 - CV - HP/UFC/FCPC - CLARINET 2014
1333,3055 - CV - FLEX/FIT/UFC/FCPC - CAPACITACAO EM DISPOSITIVO
1334,3056 - TERMO DE COOPERACAO POLIBRAS/UFC/FCPC
1335,3057 - PETROBRAS/FCPC - SERVIÇOS DE ELABORAÇÃO DE ESTUDO PARA LICENCIAMENTO AMBIENTAL DAS INSTALAÇÕES DE EXTRA MUROS DA REFINARIA PREMIUM II
1336,3058 - TC - UNIFY/UFC/FCPC-PROJETO SOFTDSP
1337,3059 - CV LENOVO/UFC/FCPC
1338,3060 - CV - FINEP/FCPC/POLIBRAS - POLIVOICE
1339,3060 - CV. FINEP/FCPC/POLIBRAS - POLIVOICE
1340,3062 - TC - BEMATECH/UFC/FCPC
1341,3062 - TC. BEMATECH/UFC/FCPC
1342,3063 - CT - UFC/FCPC - CONCURSO PARA ASSISTENTE ADMINISTRATIVO DA UFC
1343,3064 - CT - CV COUROS/FCPC - PRESTACAO DE SERVICOS
1344,3065 - CV - FINEP/FCPC - AQUASENSE
1345,3066 - UFCA/FCPC - CONCURSO PUBLICO PARA PREENCHIMENTO DE VAGAS PARA CARGOS TECNICO-ADMINISTRATIVO DA UNIVERSIDADE FEDERAL DO CARIRI
1346,3067 - IFCE/FCPC - EXPANSÃO DO NUCLEO DE INCLUSÃO E ACESSIBILIDADE VIRTUAL DO IFCE
1347,3068 - IFCE/FCPC - CURSO POLEDUC - MESTRADO PROFISSIONAL EM POLITICAS E GESTÃO DA EDUCAÇÃO SUPERIOR
1348,3069 - CT - 10/2014 - SSPDS/FCPC - SERVICOS DE ASSESSORIA
1349,3070 - TERMO DE COOPERACAO LG/UFC/FCPC - PT 14
1350,3071 - II ENCONTRO SOBRE GRAMATICA
1351,3073 - CT - CNPEM/FCPC-SERVIÇOS DE SOLDAGEM EM AÇO INOXIDAVEL
1352,3074 - UFC/FCPC - CASAS DE CULTURA 1º SEMESTRES E TESTE DE NIVEL
1353,3075 - CV FURUKAWA/IFCE/FCPC - MRP VIEWER
1354,3076 - TC - LG/UFC/FCPC
1355,3076 - TC. LG/UFC/FCPC
1356,3077 - CT - CGEE/FCPC
1357,3078 - CT - DSM/FCPC - EFEITO DE UMA PROTEASE COMERCIAL RO
1358,3080 - CARTA ACORDO OPAS/FCPC - I CONGRESSO BRAS. DE ASSI
1359,3082 - CT - PEDRA BRANCA/FCPC - CONCURSO PUBLICO
1360,3084 - CARTA FCPC - XIX TISE
1361,"3085 - UFC/FCPC - CURSO DE LICENCIATURA INTERCULTURAL INDIGENA DAS ETNIAS PITAGUARY, TAPEBA, KANINDÉ, JENIPAPO-KANINDÉ E ANACÉ – LII - PITAKAJÁ"
1362,3086 - CT - CENPEC/FCPC - PRETACAO DE SERVICOS
1363,3088 - TC LG/UFC/FCPC - PROJETO HPE
1364,3089 - TERMO DE COOPERACAO LG/UFC/FCPC - PROJETO TMO
1365,3090 - UFC/FCPC - THE NETWORK - ENCONTRO EDUCACIONAL INTERNACIONAL
1366,3091 - CT - FCPC/AGROPOLOS - ELABORACAO DE PLANOS DE NEGOC
1367,3092 - CARTA ACORDO PNUD/FCPC - ADAPTACAO AS MUDANCAS DO
1368,3093 - TC - SCHNEIDER/UFC/FCPC - LABVIEW II
1369,3093 - TC. SCHNEIDER/UFC/FCPC - LABVIEW II
1370,3094 - CT - FCPC/UFC FASE V DO PROGRAMA NACIONAL TELESSAUDE BRASIL REDES
1371,3095 - TERMO DE COOPERACAO IBRAMED/UFC/FCPC
1372,3096 - TERMO DE COOPERACAO IBRAMED/UFC/FCPC
1373,3097 - TERMO DE COOPERACAO IBRAMED/UFC/FCPC
1374,3098 - CT - FCPC/IPLANFOR - PLANO ESTRATÉGICO FORTALEZA 2040
1375,3098 - CT. FCPC/IPLANFOR - PLANO ESTRATÉGICO FORTALEZA 2040
1376,3099 - CV - ERICSSON/UFC/FCPC (UFC 42)
1377,3100 - CV - ERICSSON/UFC/FCPC - (UFC 40)
1378,3101 - CV - ERICSSON/FCPC/UFC - (UFC 41)
1379,3102 - CT - PREFEITURA SOBRAL/FCPC - PROUCA
1380,3103 - CT - ELETROSUL/FCPC-NOVAS GEOMETRIAS E MATERIAIS PARA TRANSFORMADORES
1381,3103 - CT. ELETROSUL/FCPC-NOVAS GEOMETRIAS E MATERIAIS PARA TRANSFORMADORES
1382,3104 - TERMO DE COOPERACAO LG/UFC/FCPC
1383,3105 - TC - LG/UFC/FCPC - IOT
1384,3105 - TC. LG/UFC/FCPC - IOT
1385,3106 - TC - LG/UFC/FCPC - MPOS
1386,3107 - CT - CGEE/FCPC - MAPEAMENTO DAS AREAS VULNERÁVEIS
1387,3108 - TC - LG/UFC/FCPC - BIG DATA
1388,3109 - ACORDO UNICEF/FCPC - MEIO DE CAMPO
1389,"3110 - IFCE/FCPC - PRESTAÇÃO DE SERVIÇOS -APOIO AO ENSINO, PESQUISA E EXTENSÃO P/VIABILIZAR A PRODUÇÃO, EDITORAÇÃO E REVISÃO DO CONTEÚDO VOLTADO EAD NA ÁREA DE GESTÃO DE PROJETOS EM RECURSOS HIDRICOS"
1390,3111 - CT - SESA/FCPC - HORTO DE PLANAS MEDICINAS - FARMA
1391,3111 - CT - SESA/FCPC - HORTO DE PLANTAS MEDICINAIS
1392,"3112 - UFC/FCPC - SELEÇÃO PARA ACESSO AS CASAS DE CULTURA ESTRANGEIRA DA UFC, SEMESTRE I E TESTE DE NIVEL PARA OS DEMAIS SEMESTRES"
1393,3114 - TC FURUKAWA/UFC/FCPC
1394,3115 - TERMO DE COOPERACAO QUANTA/UFC/FCPC
1395,3116 - TC - COMPALEAD/UFC/FCPC - DIAGNÓSTICO DE TESTE UEFI
1396,3117 - CT UFC/FCPC - RESMULTI 2015
1397,3118 - CT IFCE/FCPC - ACESSO A RNP
1398,3120 - CV - DATACOM/IFCE/FCPC
1399,3122 - CT - UFC/FCPC - ESTRUTURAÇÃO DO COMITÊ GESTOR DE FORMAÇÃO INICIAL E CONTINUADA
1400,3123 - CV - LG/IFCE/FCPC - RECONHECIMENTO DE ATENCAO
1401,3124 - CT - FCPC/CONCURSO BOA VIAGEM
1402,3127 - CT - AGROPOLOS/FCPC - ELABORACAO DE UM PLANO DE NEG
1403,3128 - CV - INTERMED/UFC/FCPC
1404,3129 - CT - UFC/FCPC - PREVIDENCIA COMPLEMENTAR DO ESTADO
1405,3130 - CV - LENOVO/IFCE/FCPC
1406,3131 - CV - ELETRA/IFCE/FCPC
1407,3132 - CT - BANCO MUNDIAL/FCPC - PROGRAMA REGIONAL PILOTO
1408,3133 - TERMO DE COOPERACAO HENRY/UFC/FCPC
1409,3134 - TERMO DE COOPERACAO HENRY/UFC/FCPC
1410,3136 - CT - UFC/FCPC-PUBLICIDADE INFANTIL EM TEMPOS DE CON
1411,3139 - CV - HP/UFC/FCPC - UEFI DOPPLER AD 2015
1412,3140 - CV LANDIS/UFC/FCPC - SISCOME 11
1413,3141 - CT - UFC/FCPC-CURSO DE APERFEIÇOAMENTO P/ GESTORES PÚBLICOS MUNICIPAIS DE CULTURA DAS REGIÕES SUL E CENTRO SUL DO CEARÁ
1414,3142 - TC - UNICEF/FCPC
1415,"3143 - TC - LG/UFC/FCPC - MOBILE, TOOLS & CAS"
1416,3144 - TC - LG/UFC/FCP - NLP MOBILE
1417,3145 - CT - AGROPOLOS/FCPC-PLANO DE NEGÓCIOS-PROJETO SÃO JOSÉ III
1418,3146 - TC - PETROBRAS/UFC/FCPC-ONTOLOGIA DOS DADOS GEOLÓGICOS GERADOS EM POÇOS DE E&P
1419,3147 - TC - FURUKAWA/UFC/FCPC - SOFTWARE DE GERENCIAMENTO DE SUCATAS
1420,3148 - CT - UFC/FCPC-SELECAO CASAS DE CULTURA UFC TESTE DE
1421,3149 - CT - RNP/FCPC-ASSOCIAÇÃO DAS PIONEIRAS SOCIAIS
1422,3151 - TC - DIGITRO/UFC/FCPC - CAIT
1423,3153 - CT - UFC/FCPC-SISTEMA NACIONAL DE VIGILANCIA EM SAUDE
1424,3154 - TC - IBRAMED/UFC/FCPC - PLATAFORMA INTEGRADA DE ANÁLISE E GESTÃO
1425,3155 - CARTA FCPC - SINATS - SIMPOSIO NACIONAL DO TERCEIR
1426,3156 - TC - LENOVO/UFC/FCPC - LDIAG CLOUD
1427,3157 - CT IFCE/FCPC - PRESTAÇÃO DE SERVIÇOS-CURSO DE FORMAÇÃO DE ESPECIALISTA NA ÁREA DE ORIENTAÇÃO E MOBILIDADE
1428,3158 - CT - OEI/FCPC - LUZES PARA APRENDER
1429,"3159 - CT - PREST. SERV. CSP/FCPC - OFICINAS, ENCONTROS TEMÁTICOS E/OU PALESTRAS"
1430,3160 - CT -  SANDRA/FCPC - INOVAÇÃO EM MATERIAS E MÉTODOS PARA MELHORIA DA QUALIDADE DAS MISTURAS ASFÁLTICAS NO ESTADO CEARÁ
1431,3160 - CT - SANDRA/FCPC - INOVAÇÃO EM MATERIAS E MÉTODOS PARA MELHORIA DA QUALIDADE DAS MISTURAS ASFÁLTICAS NO ESTADO CEARÁ
1432,3161 - CT - UFC/FCPC - CONCURSO PUBLICO PARA CARGOS TECNICO ADMINISTRATIVO DA UFC
1433,3162 - CT - UFC/FCPC -INQUERITO NACIONAL DE SAUDE NA POPUL
1434,3163 - FCPC - PROJETOS CULTURAIS
1435,3163 - FCPC ADM2
1436,3164 - TC SMART/UFC/FCPC
1437,3165 - CV - DATACOM/IFCE/FCPC
1438,3166 - TC - HITACHI/FIT/UFC/FCPC - HDS OPENSTACK
1439,3167 - IFCE/FCPC - EXPANSÃO DO NUCLEO DE INCLUSÃO E ACESSIBILIDADE VIRTUAL DO IFCE
1440,3168 - TC - SCHNEIDER/UFC/FCPC
1441,3169 - TC HI-MIX/UFC/FCPC - DESENVOLVIMENTO DE PLACAS PLUGIN
1442,"3170 - CV - CEA/IFCE/FCPC-SISTEMA PARA BALANCEAMNTO AUTOMATICO DE CARGA, EM TEMPO REAL P/REDE DE BAIXA TENSÃO"
1443,3173 - TC - COMPALEAD/UFC/FCPC
1444,3173 - TC. COMPALEAD/UFC/FCPC
1445,3174 - CT - UFC/FCPC-CURSO ESCOLA DA TERRA
1446,"3175 - CT - UFC/FCPC-CURSO DE ESPECIALIZAÇÃO EM EDUCAÇÃO,POBREZA E DESIGUALDADE SOCIAL"
1447,3176 - CT - UFC/FCPC-PROJETO CIÊNCIA E EXPERIÊNCIA NO SABER E NO FAZER DA REFORMA AGRÁRIA
1448,3177 - TC - FURUKAWA/UFC/FCPC
1449,3178 - CT - UFC/FCPC-FARMACIA ESCOLA
1450,3178 - CT.UFC/FCPC-FARMACIA ESCOLA
1451,3179 - CT - UFC/FCPC- CURSO DE PREVENÇÃO CONTRAS AS DROGAS
1452,3180 - CT - FCPC/UFC - OLHO D AGUA ESCOLARIZANDO JOVENS E
1453,3181 - CT - FCPC/UFC - APOIO A SEGURANÇA ALIMENTAR E NUTRICIONAL NO AMBIENTE E ESCOLAR
1454,3181 - CT. FCPC/UFC - APOIO A SEGURANÇA ALIMENTAR E NUTRICIONAL NO AMBIENTE E ESCOLAR
1455,3182 - CT - FCPC/UFC - CURSO DE EXTENSAO A DISTANCIA FORMACAO CONTINUADA EM CONSELHO ESCOLAR
1456,3182 - CT. FCPC/UFC - CURSO DE EXTENSAO A DISTANCIA FORMACAO CONTINUADA EM CONSELHO ESCOLAR
1457,3183 - CT - FCPC/UFC - CURSO DE FORMAÇAO DE PROFESSORES DA SECADI/MEC
1458,3183 - CT. FCPC/UFC - CURSO DE FORMAÇAO DE PROFESSORES DA SECADI/MEC
1459,3184 - CT - FCPC/UFC - CURSO DE FORMAÇÃO CONTINUADA DE PROFESSORES E COORDENADORES PEDAGOGICOS DO ENSINO MEDIO
1460,3184 - CT. FCPC/UFC - CURSO DE FORMAÇÃO CONTINUADA DE PROFESSORES E COORDENADORES PEDAGOGICOS DO ENSINO MEDIO
1461,3185 - CT - INVIVO/FCPC
1462,3186 - CT - FCPC/UFC - CURSO DE CAPACITAÇÃO PARA GESTORES PUBLICOS DE CULTURA
1463,3186 - CT. FCPC/UFC - CURSO DE CAPACITAÇÃO PARA GESTORES PUBLICOS DE CULTURA
1464,3187 - CT - FCPC/UFC - CURSO PACTO NACIONAL PELA ALFABETIZAÇÃO NA IDADE CERTA
1465,3187 - CT. FCPC/UFC - CURSO PACTO NACIONAL PELA ALFABETIZAÇÃO NA IDADE CERTA
1466,3188 - CT - FCPC/UFC - MESTRADO PROFISSIONAL EM ECONOMIA DO SETOR PUBLICO
1467,3188 - CT. FCPC/UFC - MESTRADO PROFISSIONAL EM ECONOMIA DO SETOR PUBLICO
1468,3189 - TC - BEMATECH/UFC/FCPC
1469,3190 - CV ELETRA/IFCE/FCPC - SISTEMA DE MONITORAMENTO ÓPTICO
1470,3191 - TC FURUKAWA/UFC/FCPC - SISTEMA DE GESTÃO DE PRODUÇÃO DE FIBRAS
1471,"3192 -  CT. UNESCO/UFC/FCPC - SERVIÇOS DE CONSULTORIA - COMPORTAMENTO, ATITUDES PRATICAS E PREVALENCIA DE VIRUS DA IMUNODEFICIÊNCIA HUMANA (HIV), SIFILIS E HEPATITE B E C ENTRE HOMENS QUE FAZEM SEXO COM HOMENS."
1472,"3192 - UNESCO/UFC/FCPC - SERVIÇOS DE CONSULTORIA - COMPORTAMENTO, ATITUDES PRATICAS E PREVALENCIA DE VIRUS DA IMUNODEFICIÊNCIA HUMANA (HIV), SIFILIS E HEPATITE B E C ENTRE HOMENS QUE FAZEM SEXO COM HOMENS"
1473,3195 - CT - TEREOS/FCPC - EFEITOS DE UMA FARINHA DO GLUTEN DE TRIGO
1474,3196 - CT - UFC/FCPC-CASAS DE CULTURA UFC-TESTE DE NIVEL 2016.1
1475,3197 - CV - HP/UFC/FCPC - UEFI DOPPLER AD 2016
1476,3198 - CT - TRANA/FCPC
1477,3199 - TC HI-MIX/UFC/FCPC - DESENVOLVIMENTO DE DRIVERS
1478,3201 - TC SMART/UFC/FCPC - DESENVOLVIMENTO DE UM SISTEMA DE AUTOMOÇÃO
1479,3202 - ACORDO RARE/UFC/FCPC
1480,3202 - ACORDO RARE/UFC/FCPC - PROGRAMA PESCA PARA SEMPRE
1481,3203 - TC - SWEDA/UFC/FCPC
1482,3204 - TC - GNATUS/UFC/FCPC
1483,3205 - TC LANDIS/UFC/FCPC - FERRAMENTAS DE SUPORTE A SISTEMA DE MEDIÇÃO INTELIGENTE DE ENERGIA
1484,3206 - TC DABI ATLANTE/UFC/FCPC
1485,3207 - TC IBRAMED/UFC/FCPC - PLATAFORMA IBRAMED CLIENTES
1486,3208 - CT - UFC/FCPC - I SIMPOSIO DE GESTÃO DO ESPORTE EM UNIDADES ESPORTIVAS
1487,3211 - CT -  EVONIK/FCPC
1488,3211 - CT - EVONIK/FCPC
1489,3211 - CT. EVONIK/FCPC
1490,3212 - CT AB VISTA/FCPC
1491,3212 - CT AB VISTA/FCPC-PRESTAÇÃO DE SERVIÇOS
1492,3213 - CT - UFC/FCPC - CONCURSO PUBLICO P/ SELEÇÃO DE SERVIDORES TÉCNICO-ADMINISTRATIVO
1493,3213 - CT. UFC/FCPC - CONCURSO PUBLICO P/ SELEÇÃO DE SERVIDORES TÉCNICO-ADMINISTRATIVO
1494,3214 - CT UNIFOR/FCPC - PARTICIPAÇÃO NA RNP
1495,3216 - TC LENOVO/UFC/FCPC - DIAG CLOUD 2016
1496,3217 -  CT. INOVAEDUC/FCPC - MAIS LEITOS - GESTÃO CLINICA DOS PACIENTES
1497,3217 - CT - INOVAEDUC/FCPC - MAIS LEITOS - GESTÃO CLINICA DOS PACIENTES
1498,3218 - CT - UFC/FCPC - SELEÇÃO CASAS DE CULTURA 2016.2
1499,3219 - CARTA FCPC/PROAQUA
1500,3222 - CT - UFC/FCPC - CONCURSO PUBLICO P/SELEÇÃO DE SERVIDORES
1501,3222 - CT. UFC/FCPC - CONCURSO PUBLICO P/SELEÇÃO DE SERVIDORES
1502,3223 - CT - INOVAFIT/FCPC-PRESTAÇÃO DE SERVIÇOS P/DESELVER UMA SOLUÇÃO
1503,3224 - TC SMART/UFC/FCPC - DESENVOLVIMENTO DE UM SISTEMA DE DETECÇÃO DE FALHA SMART RMA F_2
1504,3225 - TC HITACHI/FCPC/UFC-HDS/OPENSTACK 2016
1505,3226 - TC INTERMED/UFC/FCPC
1506,3227 -  CT. UFC/FCPC - RESMULT 2016
1507,3227 - CT - UFC/FCPC - RESMULT 2016
1508,3230 - TC - FURUKAWA/UFC/FCPC - SISTEMA INFORMATIZADO DE FERRAMENTAS VERSÃO II
1509,3230 - TC. FURUKAWA/UFC/FCPC - SISTEMA INFORMATIZADO DE FERRAMENTAS VERSÃO II
1510,3231 - CT. UFC/FCPC -  CURSO DE LII PITAKAJA
1511,3232 - CT. LALLEMAND/FCPC - DESEMPENHO ZOOTÉCNICO DO CAMARÃO BRANCO
1512,3235 - TC - SCHNEIDER/UFC/FCPC - ATUALIZAÇÃO TECNOLÓGICA EM NOBREAKS
1513,3235 - TC. SCHNEIDER/UFC/FCPC - ATUALIZAÇÃO TECNOLÓGICA EM NOBREAKS
1514,3236 - ACORDO COOPERAÇÃO BAYER/FCPC POLINIZAÇÃO DE CULTURAS AGRICOLAS NO BRASIL
1515,3239 - CT - UFC/FCPC - PARFOR
1516,"3253 - TC. LG/UFC/FCPC - MOBILE, TOOLS & CAS"
1517,3255 - CT. ICC/FCPC - ACESSO A RNP
1518,nan
